period,accountability_matrix,separationsCount,attritionRate,headcount,ageMeanYrs,tenureMeanYrs,recognitionEvents,supervisorsCount,lowPerffCount,highPerfCount,timeID
201602,Corporate,0,0,108,47.18055555555555,14.484567901234568,31,42,0,44,74
201602,DEG,3,0.0022675736961451248,1323,41.6017258755354,12.489543965734441,226,272,26,234,74
201602,EBU,0,0,198,44.66245791245791,10.726430976430976,14,46,9,56,74
201602,Finance,2,0.003395585738539898,589,41.22382569326542,9.624363327674024,113,184,17,175,74
201602,Front End,40,0.00413393964448119,9676,36.21561078958247,8.66234325478848,1606,1484,120,1734,74
201602,GCM,1,0.021739130434782608,46,44.67753623188406,7.9692028985507255,16,7,1,13,74
201602,Global Procurement,3,0.00684931506849315,438,44.410578386605785,12.954528158295282,68,80,16,121,74
201602,GSC,1,0.005235602094240838,191,39.88830715532286,9.588568935427574,19,51,18,49,74
201602,HR,0,0,365,41.80388127853882,10.283333333333333,133,96,10,119,74
201602,IT,0,0,1059,42.10229776518728,11.949401951526598,212,155,29,245,74
201602,Legal,0,0,107,47.81464174454828,12.88239875389408,2,16,1,39,74
201602,Lexar,2,0.019230769230769232,104,48.82692307692307,8.95272435897436,2,24,0,49,74
201602,MBU,0,0,119,43.94397759103641,11.212885154061624,1,35,2,21,74
201602,NVEG,15,0.005537098560354375,2709,40.29912636889381,8.096130183339485,265,502,67,749,74
201602,Production Support,1,0.0020408163265306124,490,47.27602040816327,14.832142857142857,98,85,8,205,74
201602,Quality,1,0.002,500,42.262,13.348333333333334,107,114,16,130,74
201602,Sales,4,0.006557377049180328,610,43.16379781420765,9.13155737704918,31,125,13,161,74
201602,SBU,0,0,135,46.3320987654321,7.379012345679012,19,34,1,33,74
201602,Tech Dev,9,0.004170528266913809,2158,42.18879363608279,12.914233858510967,548,404,64,641,74
201602,Tech Pathfinding,0,0,54,44.13734567901235,15.722222222222221,2,17,3,18,74
201602,TPG Workforce Dev,0,0,17,45.4264705882353,12.397058823529411,5,1,2,5,74
201603,Back End,38,0.004412960167227965,8611,35.89508574304185,9.567597646421245,2064,814,611,2155,75
201603,CCG,0,0,339,44.07571288102262,13.566125860373647,48,91,17,137,75
201603,Central BU,0,0,15,44.9,7.7555555555555555,1,6,0,8,75
201603,Central Eng & Strategy,0,0,20,45.9375,15.841666666666667,4,3,1,5,75
201603,CNBU,0,0,203,45.137110016420365,9.399014778325123,9,53,7,55,75
201603,Corporate,0,0,109,47.1322629969419,14.506880733944953,16,43,0,41,75
201603,DEG,3,0.002271006813020439,1321,41.67051476154428,12.562074186222558,253,270,26,234,75
201603,EBU,0,0,197,44.74788494077834,10.841370558375635,20,46,9,57,75
201603,Finance,1,0.001694915254237288,590,41.28954802259887,9.68771186440678,80,183,13,169,75
201603,Front End,15,0.001551510136532892,9668,36.28931354295959,8.724537994759343,2586,1490,119,1730,75
201603,GCM,0,0,44,44.69886363636363,8.375,13,8,1,12,75
201603,Global Procurement,0,0,439,44.47608200455581,13.022779043280181,85,82,15,124,75
201603,GSC,0,0,192,39.80295138888889,9.651909722222223,37,52,18,50,75
201603,HR,2,0.005449591280653951,367,41.86466848319709,10.448228882833787,143,96,10,120,75
201603,IT,3,0.0028328611898017,1059,42.17296191375512,11.988511174063582,266,154,23,256,75
201603,Legal,0,0,107,47.89797507788162,12.965732087227414,8,16,1,39,75
201603,Lexar,0,0,102,49.12581699346405,9.097222222222223,3,23,0,51,75
201603,MBU,0,0,119,43.92717086834734,11.158263305322128,7,35,2,20,75
201603,NVEG,12,0.00446594715295869,2687,40.41403051730554,8.175443493363106,457,504,65,747,75
201603,Production Support,0,0,494,47.28120782726046,14.816295546558704,218,85,8,213,75
201603,Quality,2,0.003952569169960474,506,42.30105401844532,13.373023715415021,183,114,16,139,75
201603,Sales,2,0.0032679738562091504,612,43.22290305010893,9.161628540305012,38,126,20,172,75
201603,SBU,1,0.007692307692307693,130,46.771153846153844,7.43076923076923,9,34,1,29,75
201603,Tech Dev,5,0.002312673450508788,2162,42.158341042244835,12.85445575084798,687,401,61,657,75
201603,Tech Pathfinding,0,0,55,43.93484848484849,15.572727272727272,12,17,3,18,75
201603,TPG Workforce Dev,0,0,17,45.509803921568626,12.480392156862743,20,1,2,5,75
201604,Back End,76,0.008756769213042977,8679,35.8934016975842,9.548047010024197,1221,802,615,2506,76
201604,CCG,2,0.0058997050147492625,339,44.15904621435595,13.64896755162242,25,90,17,146,76
201604,Central BU,0,0,16,45.098958333333336,7.348958333333333,0,6,2,9,76
201604,Central Eng & Strategy,0,0,21,46.154761904761905,16.341269841269842,1,3,1,5,76
201604,CNBU,0,0,201,45.29809286898839,9.469734660033167,7,53,7,70,76
201604,Corporate,0,0,93,46.70340501792115,14.767921146953405,11,37,1,38,76
201604,DEG,4,0.0030303030303030303,1320,41.68787878787879,12.61736111111111,246,276,31,377,76
201604,EBU,0,0,197,44.83121827411168,10.924703891708967,11,46,6,66,76
201604,Finance,7,0.011884550084889643,589,41.3617713638936,9.74830220713073,83,180,16,179,76
201604,Front End,49,0.00504998454086365,9703,36.36799615239273,8.77522415747707,2119,1499,360,2865,76
201604,GCM,0,0,44,44.78219696969697,8.458333333333334,30,8,1,15,76
201604,Global Procurement,1,0.0024271844660194173,412,44.476941747572816,13.089805825242719,68,74,18,132,76
201604,GSC,2,0.010309278350515464,194,39.84922680412371,9.685996563573882,37,53,20,62,76
201604,HR,2,0.005479452054794521,365,41.93356164383562,10.508675799086758,77,93,11,142,76
201604,IT,9,0.008159564823209429,1103,42.432154729525536,12.034451495920218,201,161,34,364,76
201604,Legal,0,0,107,47.98130841121495,13.049065420560746,3,16,2,47,76
201604,Lexar,1,0.00980392156862745,102,49.209150326797385,9.180555555555555,0,23,1,54,76
201604,MBU,0,0,119,44.010504201680675,11.24159663865546,4,35,1,29,76
201604,NVEG,16,0.0060218291305984195,2657,40.44799899636181,8.302534186425794,440,496,59,765,76
201604,Production Support,0,0,504,47.15906084656084,14.604332010582011,101,86,11,237,76
201604,Quality,2,0.0039603960396039604,505,42.42656765676568,13.463696369636963,102,120,16,158,76
201604,Sales,5,0.008130081300813009,615,43.299593495934964,9.203387533875338,81,130,22,202,76
201604,SBU,1,0.007692307692307693,130,46.74230769230769,7.508333333333333,5,33,1,38,76
201604,Tech Dev,11,0.00505514705882353,2176,42.16773897058824,12.852366727941176,558,399,99,812,76
201604,Tech Pathfinding,0,0,55,44.01818181818182,15.656060606060606,1,17,5,23,76
201604,TPG Workforce Dev,0,0,17,45.59313725490196,12.563725490196077,2,1,2,3,76
201605,Back End,144,0.01699917365128084,8471,35.85757289576201,9.631782945736434,1143,807,502,2522,77
201605,CCG,0,0,336,44.279513888888886,13.880208333333334,27,88,17,146,77
201605,Central BU,0,0,16,45.182291666666664,7.432291666666667,0,6,2,9,77
201605,Central Eng & Strategy,0,0,21,46.23809523809524,16.424603174603174,2,3,1,3,77
201605,CNBU,2,0.009950248756218905,201,45.38142620232173,9.55223880597015,5,52,7,73,77
201605,Corporate,4,0.0425531914893617,94,46.89361702127659,15.00709219858156,8,37,2,44,77
201605,DEG,5,0.003787878787878788,1320,41.74034090909091,12.672095959595959,84,273,28,397,77
201605,EBU,1,0.005050505050505051,198,44.84595959595959,10.990319865319867,10,47,6,66,77
201605,Finance,6,0.010362694300518135,579,41.51770293609672,9.864421416234888,60,179,15,173,77
201605,Front End,82,0.008453608247422681,9700,36.413823024054985,8.81520618556701,2607,1509,408,3050,77
201605,GCM,1,0.022727272727272728,44,44.865530303030305,8.539772727272728,29,7,1,14,77
201605,Global Procurement,1,0.0024449877750611247,409,44.42318663406683,13.18520782396088,75,73,20,132,77
201605,GSC,2,0.010582010582010581,189,40.05952380952381,9.835537918871252,27,53,16,59,77
201605,HR,2,0.005555555555555556,360,41.95300925925926,10.575694444444444,81,93,12,142,77
201605,IT,5,0.004541326067211626,1101,42.4735089312746,12.062064789585227,266,161,32,367,77
201605,Legal,0,0,107,48.06464174454828,13.13239875389408,1,17,2,51,77
201605,Lexar,0,0,101,49.129537953795385,9.297029702970297,3,23,1,53,77
201605,MBU,1,0.008403361344537815,119,44.09383753501401,11.502100840336134,7,36,1,29,77
201605,NVEG,26,0.009815024537561345,2649,40.535956964892414,8.407480810368693,333,507,62,753,77
201605,Production Support,0,0,507,47.20101906640368,14.673898750821827,87,86,8,246,77
201605,Quality,2,0.003976143141153081,503,42.52120609675281,13.512094102054341,111,120,13,168,77
201605,Sales,1,0.001639344262295082,610,43.33483606557377,9.286065573770491,34,131,22,201,77
201605,SBU,0,0,129,46.736434108527135,7.6434108527131785,11,32,3,42,77
201605,Tech Dev,11,0.0050621260929590425,2173,42.236232551004754,12.931968093265837,385,404,100,856,77
201605,Tech Pathfinding,0,0,56,43.89732142857142,15.458333333333334,4,17,4,23,77
201605,TPG Workforce Dev,0,0,17,45.6764705882353,12.647058823529411,1,1,2,4,77
201606,Back End,63,0.007406536562426522,8506,35.87017007602477,9.593159730386395,1187,806,465,2546,78
201606,CCG,1,0.002976190476190476,336,44.36284722222222,13.96329365079365,19,88,13,168,78
201606,Central BU,0,0,15,45.455555555555556,7.822222222222222,1,6,2,8,78
201606,Central Eng & Strategy,0,0,21,46.32142857142858,16.50793650793651,2,3,1,2,78
201606,CNBU,0,0,200,45.571666666666665,9.800416666666667,17,52,6,71,78
201606,Corporate,1,0.01098901098901099,91,46.83058608058608,14.978021978021978,9,35,3,43,78
201606,DEG,7,0.00532724505327245,1314,41.84157787924911,12.764967021816338,96,274,24,418,78
201606,EBU,2,0.01015228426395939,197,44.94881556683587,11.046954314720812,12,46,8,65,78
201606,Finance,10,0.017391304347826087,575,41.61985507246377,9.973333333333334,81,176,15,169,78
201606,Front End,52,0.005365249690466364,9692,36.492829137432935,8.860821639840418,2478,1560,404,3034,78
201606,GCM,0,0,43,44.57364341085272,8.734496124031008,19,7,1,16,78
201606,Global Procurement,1,0.002457002457002457,407,44.575552825552826,13.308763308763309,59,72,18,136,78
201606,GSC,0,0,188,40.22429078014184,10.004875886524824,36,53,13,64,78
201606,HR,3,0.008450704225352112,355,42.0349765258216,10.536854460093897,90,89,10,157,78
201606,IT,6,0.005429864253393665,1105,42.47187028657617,12.10180995475113,172,179,29,374,78
201606,Legal,0,0,107,48.14797507788162,13.215732087227414,5,17,1,54,78
201606,Lexar,0,0,102,49.22222222222222,9.286764705882353,1,23,1,50,78
201606,MBU,0,0,118,44.23658192090395,11.38629943502825,2,36,3,35,78
201606,NVEG,18,0.006854531607006854,2626,40.678439959380555,8.532717694846408,335,504,59,744,78
201606,Production Support,2,0.0038910505836575876,514,47.16780155642024,14.645103761348897,82,86,10,269,78
201606,Quality,1,0.001996007984031936,501,42.619760479041915,13.583333333333334,100,120,7,171,78
201606,Sales,1,0.0016474464579901153,607,43.354475562877546,9.313838550247118,75,132,23,207,78
201606,SBU,0,0,130,46.77948717948718,7.667948717948718,3,35,2,44,78
201606,Tech Dev,9,0.00411522633744856,2187,42.225537265660726,12.898910227099528,573,404,99,888,78
201606,Tech Pathfinding,0,0,56,43.98065476190476,15.541666666666666,1,17,5,25,78
201606,TPG Workforce Dev,0,0,17,45.759803921568626,12.730392156862743,4,1,2,6,78
201607,Back End,100,0.01147842056932966,8712,35.77266031527395,9.502420033670033,1996,813,464,2540,79
201607,CCG,3,0.008928571428571428,336,44.42063492063492,14.009176587301587,51,88,13,169,79
201607,Central BU,2,0.125,16,45.270833333333336,7.411458333333333,0,6,2,8,79
201607,Central Eng & Strategy,0,0,21,46.404761904761905,16.305555555555554,4,3,1,2,79
201607,CNBU,1,0.005025125628140704,199,45.63819095477387,9.907035175879397,12,52,7,71,79
201607,Corporate,0,0,94,46.68262411347518,15.171099290780141,17,36,4,44,79
201607,DEG,4,0.0030534351145038168,1310,41.78314249363868,12.734351145038168,153,270,24,417,79
201607,EBU,0,0,194,44.99570446735395,11.116408934707904,6,45,8,65,79
201607,Finance,4,0.0070921985815602835,564,41.66843971631206,9.933362884160756,71,174,11,164,79
201607,Front End,48,0.004894463138574488,9807,36.46632507392679,8.807314503245982,1999,1590,400,3020,79
201607,GCM,1,0.023255813953488372,43,44.656976744186046,8.815891472868218,30,6,1,16,79
201607,Global Procurement,3,0.007389162561576354,406,44.39285714285714,13.301108374384237,95,71,19,135,79
201607,GSC,2,0.010416666666666666,192,40.513020833333336,10.014756944444445,49,54,13,65,79
201607,HR,2,0.005698005698005698,351,42.07716049382716,10.622032288698955,123,93,7,158,79
201607,IT,4,0.0036003600360036,1111,42.55865586558656,12.18076807680768,207,192,26,377,79
201607,Legal,0,0,107,48.23130841121495,13.299065420560746,9,17,1,56,79
201607,Lexar,1,0.010101010101010102,99,49.01767676767677,9.264309764309765,2,23,0,50,79
201607,MBU,0,0,121,44.264462809917354,11.503443526170798,9,37,3,36,79
201607,NVEG,36,0.01366223908918406,2635,40.714958886780515,8.565306767868437,412,506,59,736,79
201607,Production Support,4,0.007736943907156673,517,47.2314635718891,14.60912314635719,161,86,10,270,79
201607,Quality,1,0.0019723865877712033,507,42.65335305719921,13.603057199211046,147,122,7,172,79
201607,Sales,7,0.011570247933884297,605,43.45110192837466,9.415151515151516,83,131,23,214,79
201607,SBU,1,0.007575757575757576,132,47.095328282828284,7.503787878787879,22,36,1,46,79
201607,Tech Dev,25,0.01156871818602499,2161,42.18081906524757,12.817021440691038,636,404,96,907,79
201607,Tech Pathfinding,0,0,56,44.063988095238095,15.625,1,17,4,25,79
201607,TPG Workforce Dev,0,0,17,45.84313725490196,12.813725490196077,2,1,2,6,79
201608,Back End,78,0.00883352208380521,8830,35.671121177802945,9.397140430351076,1110,811,452,2528,80
201608,CCG,1,0.0029940119760479044,334,44.357035928143716,14.024201596806387,29,89,13,171,80
201608,Central BU,0,0,14,44.94642857142858,8.398809523809524,1,6,0,8,80
201608,Central Eng & Strategy,0,0,21,46.48809523809524,16.38888888888889,2,3,1,2,80
201608,CNBU,2,0.010101010101010102,198,45.90109427609428,10.027356902356901,16,53,7,70,80
201608,Corporate,0,0,94,46.62145390070922,15.125886524822695,6,37,4,44,80
201608,DEG,4,0.0030557677616501145,1309,41.85313216195569,12.821937866055514,103,276,24,417,80
201608,EBU,2,0.010309278350515464,194,45.07903780068728,11.198883161512027,6,46,8,65,80
201608,Finance,4,0.007168458781362007,558,41.75253882915173,9.969384707287933,45,171,11,163,80
201608,Front End,60,0.006062443164595332,9897,36.48425448789195,8.78126368259742,1906,1598,394,3008,80
201608,GCM,0,0,42,44.75198412698413,9.089285714285714,37,6,1,16,80
201608,Global Procurement,5,0.012437810945273632,402,44.468076285240464,13.384950248756219,73,71,18,134,80
201608,GSC,1,0.005291005291005291,189,40.77072310405644,10.847442680776014,33,54,13,65,80
201608,HR,0,0,349,42.13204393505253,10.764326647564468,69,93,7,157,80
201608,IT,3,0.0026714158504007124,1123,42.51083407539329,12.19048679133274,212,198,26,380,80
201608,Legal,0,0,106,48.30581761006289,13.439465408805033,9,17,2,55,80
201608,Lexar,1,0.010101010101010102,99,49.28703703703704,9.22979797979798,8,24,0,51,80
201608,MBU,1,0.00819672131147541,122,44.28756830601093,11.57172131147541,10,38,3,36,80
201608,NVEG,13,0.005001923816852636,2599,40.69805694497884,8.678017186097216,341,501,51,724,80
201608,Production Support,2,0.003861003861003861,518,47.21283783783784,14.539736164736164,107,86,8,270,80
201608,Quality,1,0.002,500,42.788833333333336,13.885,101,120,6,169,80
201608,Sales,4,0.006688963210702341,598,43.55490523968785,9.536092530657749,54,131,21,216,80
201608,SBU,1,0.007633587786259542,131,47.17493638676845,7.6265903307888046,12,36,1,46,80
201608,Tech Dev,11,0.005118659841786877,2149,42.26217620598728,12.85089964324492,519,405,93,910,80
201608,Tech Pathfinding,0,0,56,44.14732142857142,15.708333333333334,1,17,4,25,80
201608,TPG Workforce Dev,0,0,17,45.9264705882353,14.058823529411766,7,1,2,6,80
201609,Back End,89,0.010038348748026168,8866,35.70387811113618,9.405566207985563,1900,821,432,2483,81
201609,CCG,0,0,335,44.35099502487562,14.115174129353234,29,89,9,174,81
201609,Central BU,0,0,14,45.029761904761905,8.482142857142858,0,6,0,5,81
201609,Central Eng & Strategy,1,0.05263157894736842,19,47.53947368421053,17.894736842105264,2,3,1,2,81
201609,CNBU,0,0,194,46.204896907216494,10.155927835051546,1,53,7,67,81
201609,Corporate,0,0,94,46.684397163120565,15.015957446808512,9,37,3,37,81
201609,DEG,2,0.001524390243902439,1312,41.90085111788618,12.894626524390246,173,259,21,418,81
201609,EBU,2,0.010416666666666666,192,45.31293402777778,11.380642361111112,42,47,8,64,81
201609,Finance,9,0.01618705035971223,556,41.82299160671463,10.029826139088728,67,168,12,158,81
201609,Front End,44,0.00441678377835776,9962,36.48046744294988,8.770001003814494,3523,1609,347,2985,81
201609,GCM,0,0,42,44.83531746031746,9.172619047619047,12,5,1,16,81
201609,Global Procurement,4,0.00997506234413965,401,44.62011637572735,13.526807980049876,63,72,16,133,81
201609,GSC,0,0,189,40.79188712522046,10.977072310405644,33,56,13,65,81
201609,HR,5,0.014245014245014245,351,42.114197530864196,10.784900284900283,77,95,5,154,81
201609,IT,10,0.008802816901408451,1136,42.42473591549296,12.163512323943662,182,201,23,375,81
201609,Legal,1,0.009433962264150943,106,48.389150943396224,13.522012578616353,5,17,1,52,81
201609,Lexar,1,0.01020408163265306,98,49.511054421768705,9.28656462585034,2,24,0,50,81
201609,MBU,0,0,120,44.432638888888896,11.63263888888889,4,38,3,33,81
201609,NVEG,18,0.006928406466512702,2598,40.76619835771106,8.73040159096741,359,514,49,687,81
201609,Production Support,2,0.003838771593090211,521,47.195617402431225,14.493282149712092,114,87,8,267,81
201609,Quality,4,0.008,500,42.83766666666667,13.912833333333333,130,119,6,167,81
201609,Sales,3,0.005042016806722689,595,43.62366946778712,9.645518207282914,79,131,20,211,81
201609,SBU,1,0.007751937984496124,129,47.14211886304909,7.758397932816538,9,35,1,44,81
201609,Tech Dev,10,0.0046641791044776115,2144,42.25283737562189,12.863339552238806,576,407,91,904,81
201609,Tech Pathfinding,0,0,56,44.23065476190476,15.791666666666666,0,17,4,25,81
201609,TPG Workforce Dev,0,0,18,45.84259259259259,14.38425925925926,3,2,2,7,81
201610,Back End,81,0.00916289592760181,8840,35.80805995475113,9.499095022624434,1535,825,427,2466,82
201610,CCG,3,0.008955223880597015,335,44.40721393034826,14.147761194029849,29,89,9,171,82
201610,Central BU,0,0,14,45.11309523809524,8.565476190476192,5,6,0,5,82
201610,Central Eng & Strategy,0,0,18,46.96296296296296,18.939814814814813,3,3,1,2,82
201610,CNBU,3,0.015789473684210527,190,45.992982456140346,10.332456140350876,16,53,5,67,82
201610,Corporate,0,0,91,46.58424908424908,15.076923076923078,21,35,2,38,82
